Date,AXISBANK,BAJFINANCE,DRREDDY,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,ITC,MARUTI,ONGC,RELIANCE,SUNPHARMA,TCS,WIPRO
2019-01-21,-0.006491148443479006,0.01997321891968373,0.0011546967128417348,0.008367519576628922,0.0016043565453693902,-0.000806805174977375,0.019038927777042622,-0.005332379053884043,-0.02053437611915416,-0.014067770758156331,0.04406104879507276,0.01913733524500784,0.0042263805895351066,-0.02441799328112893
2019-01-22,0.001966743159899337,0.010621028299251633,0.015457844514424415,-0.005742204623111875,0.0018871399856801505,-0.007155092232243071,0.0004696770505507039,-0.0005177606312631115,-0.019549100914693987,-0.002421809020920849,-0.0020624497880452337,0.050546286144943456,-0.0035692926810817352,0.025428660360211536
2019-01-23,0.0,0.004737164447405833,0.0024400546703669938,-0.014359301164384119,0.009666338948427344,-0.004480819863761073,-0.01855132822177163,-0.04391868274300074,-0.0033229863956166688,-0.007300484361655691,-0.0071909760104155625,0.0283562203282501,-0.013924704963416884,0.014469260333229012
2019-01-24,0.003093938259432184,0.0004933669784005512,0.008165269782571214,-0.0014971024473015993,-0.004366762771541288,-0.007101874886277882,0.005959989296066799,0.00575354278277108,-0.0006814999671180081,-0.011228121534823172,0.017100010686075175,-0.01873564419665759,0.013740982658892958,0.0005688056010181712
2019-01-25,0.0091495697451464,-0.013791601234695411,0.001479076755192294,-0.002977506532285795,-0.0015356351996767608,-0.021053473765405725,-0.0022566645422696452,0.0010751997506963252,-0.07783192324665357,0.002114608835019078,-0.0011631282113480823,-0.001419498171300393,0.010072323452475815,0.004821043202936107
2019-01-28,-0.02028656864525059,-0.05578690345118591,-0.0179912097304452,-0.0056697060275878175,-0.00788620954713431,-0.03896315136301411,-0.003291511449033515,-0.01606669263740319,-0.00036071916763511343,-0.0024678305221816055,-0.013290086477741362,-0.025536285505610067,0.01764828260041747,0.004798537924690062
2019-01-29,0.006757497431145543,0.02294007626875803,0.015762370967406087,-0.012820888786132217,0.007829141793408673,0.009559716302264666,-6.854026768456723e-05,0.013376752784670865,0.0024389410644765183,-0.004244605780955123,-0.015490872954767526,0.025536285505610216,0.014094581239690736,0.014715473595785691
2019-01-30,0.04469197709450714,0.03128786946845143,-0.00039390412322419077,-0.011191841408894527,-0.013380999329376591,0.05346762599363485,-0.0027514990792875454,-0.010650870564528231,0.003258110810926696,-0.009617202953266462,-0.01242559241480152,-0.010590885198052347,-0.000681077473850154,0.010654978528431468
2019-01-31,0.04492669332829207,-0.007987974907671438,0.020571755022848606,0.021995342075615088,0.01710280539349846,-0.003970568772570271,0.032060742252928556,0.011368880314475489,0.014087319201748766,0.011034243654739114,0.025962700410718055,0.013073550469109364,0.016368880804173806,0.01624718171372381
2019-02-01,-0.007569724373248088,0.020584034812886245,0.025563551188750033,0.005035797614117704,0.020238955758517297,-0.027258112252993186,0.009956493417677301,0.007864191801026182,0.04722467817206399,0.003886012790435862,0.018408925103745918,-0.00047256889793173535,0.007838556539762197,0.00634509121357115
2019-02-04,0.004520890576508984,-0.013000782989896528,-0.020284884070701007,0.0068883374721558435,0.0018323083133164738,-0.00028213672864748387,-0.0015202089140685915,-0.013442125363428608,0.0037131884538887413,0.03090009388878227,0.032236376357501026,-0.020166489879565177,0.009950733842515078,-0.0008079194801604734
2019-02-05,0.01241405958609039,0.0035202720177572797,0.03104647464432513,0.004337762493510084,0.010402839509510011,-0.005373086988925041,-0.0013903237537304148,-0.010703193541276142,0.014969990254928865,-0.022822529422753115,0.0005032166534624992,-0.011883110293835307,-0.0027840691482440717,-0.007570501718824881
2019-02-06,-0.005153795252335501,0.04051504273282226,-0.011316918254109304,0.004059694892788705,0.004655810340341867,0.018681411401844403,0.011132102805309678,0.012865922203888174,0.012579833828715208,0.02589457521948214,0.014374953922181697,0.016213399139606954,0.014687015812766269,0.010126330081438381
2019-02-07,0.006044321881793499,-0.0054181631836495246,0.011440861096809396,-0.002547186185621491,0.004960552666834253,-0.0018106135738401063,0.00091667951823474,0.00931906292455393,0.016450681266186727,0.008146819482191536,-0.015265800887955603,0.04298949085289302,0.003896306275784983,0.0037543363941612003
2019-02-08,-0.014832368031436005,0.0039045889047519323,-0.018635972431383485,0.002547186185621405,-0.011897404876458425,-0.009947432874137751,-0.0040657837863448485,-0.017272738339238907,-0.023316347385778098,-0.02568200141087038,-0.009890619614536876,-0.00889193853968399,-0.010375846157785553,-0.002411976768329388
2019-02-11,-0.011956205959561182,-0.018623414763801086,-0.0573412269553603,0.00797698222104764,-0.0069020202640186655,-0.014323475829570933,0.0024938183313732987,0.005790946752072903,0.006099603260330634,-0.04215231674363201,-0.01932147876794338,-0.005816720587930252,0.002180682695131288,0.0009388539837569183
2019-02-12,-0.007412924552821549,-0.013411932424945422,0.014104854007628273,-0.004661237644804553,-0.005723359132577336,-0.01656258756597919,-0.016322739369653217,-0.0065173242775290125,-0.0021477249329419587,-0.005441916447534839,0.002510535070645793,0.0186100623599561,-0.006945875990941394,0.005213416840203598
2019-02-14,-0.015136593330823653,-0.004817138864118916,0.005545286345283473,-0.009198389739178808,-0.005279916663327967,-0.001017123254170768,-0.013955129713797618,0.009399924320571722,-0.02045191279672391,-0.03932260483087901,-0.02596307857251402,0.009800616744810997,-0.003417778224124452,0.0002667052540495415
2019-02-15,-0.012160022256759216,-0.018607060696510722,-0.039732909588202324,-0.004535803823520007,-0.006886346133559007,-0.005247152212016511,0.002563988242248592,0.007885486135953333,-0.012540126420810786,0.021337177905429144,0.01640615911523785,-0.041682415875338726,-0.00731429281290062,0.0026624405575345162
2019-02-18,0.009710857270224369,-0.0045590788366361296,0.0008578385958845036,-0.005130679730516164,-0.011859132237070644,-0.00998687496076603,-0.0012137945550335352,-0.019467091803327216,-0.012684603294674194,0.015435800183282455,-0.01976086430515787,-0.019700824963706027,-0.029702180355290816,-0.001330334205313724
2019-02-19,-0.0003605788156743551,0.004051346940172422,-0.011229983238348507,-0.0028031564493808765,-0.00799475959183444,0.01319676392267527,-0.022862306295116704,0.004358923141942178,-0.005590857511627077,0.014841930706223397,-0.003283828008233016,-0.002414778694889505,-0.03380881163417293,-0.03288309828050577
2019-02-20,0.010478138101368838,0.01794510241427951,-0.004642444211994684,0.011592702352308644,-0.0025636190567056454,0.005664883208790811,0.022389926150084748,-0.00018126232526926184,0.006642591776616038,0.03460795518482286,0.014895495569163881,0.02081431510931774,0.005210152944366482,0.023789656224443054
2019-02-21,-0.004507961627899606,0.018457616740964976,0.023927917897544303,0.003574400741535671,0.012155285680329836,0.017516608122019033,-0.00983622145176432,-0.0029045191642141084,-0.007083657812086447,0.019932014033968246,0.010115896162011688,0.01725292576477255,-0.0002873303226141422,0.00629375325725228
2019-02-22,0.006932327019222568,-0.005401324186570892,0.020361324801263025,-0.011622560822085572,0.007862136428945343,0.002132681386003125,0.00204290690675125,-0.002730348551530515,0.01616637183602695,0.011165399337003752,-0.011737340261001627,0.0018599987061794323,0.005963948417627388,0.01115132856976811
2019-02-25,0.002347606957165004,0.006549399584913115,0.010327130731174444,0.016102511166051006,0.0009043399694482001,0.010033182465191115,0.026782936395056415,0.008711481556950127,0.0018068055413061454,-0.005736208558558506,-4.076472395101105e-05,0.012924164505879774,0.03043085000607068,0.01740542312717768
2019-02-26,0.009124011171611716,0.0,-0.00718782132960761,-0.0069640873654891345,0.001185556917538297,-0.021029374533744226,-0.016562457558916027,-0.004346215785620172,-0.0029792378567439102,-0.0016935490923542056,-0.009826396767020682,-0.0008028002960062586,0.026617666991677152,0.005821184500197125
2019-02-27,0.011271876529505155,-0.0059436131872720585,-0.0003396650137010099,-0.008755947925709301,-0.020378475033163077,-0.0076397469070922045,-0.00981235811128424,-0.001453127697227325,0.009255557498453663,0.0033841541297772565,0.002659676566732373,0.01582358798652039,0.009471005759385451,-0.034778075783854646
2019-02-28,-0.01211726546500857,0.0026458762722763023,-0.005778070872533442,-0.00705079665558298,-0.0022194808929784874,0.01322432277669942,-0.0012930037798553299,0.0034475044764517375,-0.020119210739535848,0.04049960687838656,0.006151855924399706,0.005519084387782721,-0.036945506305363855,-0.01479931754451836
2019-03-01,-0.010127854754852911,0.004425920947339056,0.005437928339457014,0.002788021448970421,0.0011538018138291374,0.011641173745830567,0.010297027065423271,0.007758313626068017,0.015321898213394865,0.003022987986416721,-0.004069900012743027,0.0049298908798959505,0.006006702053677272,0.018265425170051038
2019-03-05,0.04134589108898088,0.012845789711900372,0.0030564638801870445,0.011335326619476177,-0.005810600601292939,0.025088597046406973,-0.012751428987861732,0.015515199404524728,0.025988981368768295,0.03880779653490668,0.009416787720560873,0.018932143778102897,-0.003665032159152431,-0.03273669737169982
2019-03-06,-0.015764699523753214,0.026201416878311717,0.01479153892090985,-0.0013534546323892172,-0.014484472926448165,0.023668100862247708,0.0,0.01126171701941109,-0.008585800979599073,-0.0012913154457998208,0.021699723223527694,0.010147968682592602,0.005767659596340561,0.017268374806054584
2019-03-07,0.018084204095144732,-0.011596725195693148,-0.00480044298092368,0.010518315666513659,0.003288841530342167,-0.003096611866873794,-0.013123144745788082,0.01510841776343285,-0.003954183981059088,-0.017924490705969683,0.004299825310761144,-0.021176031001739315,0.006828160432870945,-0.031487292599286815
2019-03-08,-0.000476992244242684,0.012174865441489447,-0.024813376663274055,0.0007991067048129116,-0.0022306630103992877,-0.0005395102652530226,-0.01477055910936997,0.006528127034221137,-0.0087664257771582,-0.010911151867691996,-0.00248312776496714,0.00894220847894817,0.004657995206929975,-0.0423574436901358
2019-03-11,0.0014986394318562638,0.008184481956310835,0.0042355647555130035,0.00011736846242280443,0.007814957340678002,0.014066670995576552,-0.0015455297903472776,0.0032482245393732167,0.016256944778309707,0.01713965452607805,0.0287824400763138,0.009842561095461323,-0.003913394048919662,0.007923490000192358
2019-03-12,0.010900139750653315,-0.013708478963438122,0.015379138861440857,0.019793958818838896,0.01150827133529003,0.03233061434695602,-0.006064133909322627,0.00527700834118717,0.010576677067940073,-0.0075447363045545515,0.020680282481651678,0.023340660527558697,-0.0011670816531375522,0.006140882817900128
2019-03-13,-0.006146288518569105,0.026913526129204317,-0.004133388756873057,0.025265565048255723,0.007351010808683663,0.00948606931582664,0.0021198165047543126,0.0013573960706717548,-0.009285438685534796,-0.013925956398192964,0.011909234915641892,-0.029782107155265553,-0.005955660142902032,-0.013288641080888867
2019-03-14,0.003516706385326411,-0.007114886737909653,-0.0029976956991226086,-0.0008088939056919616,-0.00591085077451332,-0.010259192701336444,-0.00014127062862980338,0.002032247864358843,-0.0006699766744042387,0.008643857454885192,-0.00427695029293918,0.02091874170035545,-0.006569958904885815,-0.004079693595522822
2019-03-15,-0.007454124279821363,0.01857582450131087,0.004145532067297758,0.012618028837665296,-0.02264569192803399,0.01889738543968789,0.014297015593396219,-0.016032893157741153,-0.00032470898040892196,0.03224478628702149,-0.014944659450274709,-0.0038688919667371666,0.026098148255643827,0.02537143605725329
2019-03-18,0.016058717315188376,0.02376504345637687,0.003960094988796258,0.0037435349836739892,-0.0005006987413389229,0.006932672398875011,-0.011688685511481533,0.009412002496473254,-0.027187267108759003,-0.008691377248752477,0.021260681518308146,0.0011837287135436335,-0.00844258831108948,-0.022455598102733853
2019-03-19,0.01843680988335384,-0.002957048419146709,0.014596394434383562,0.002782092193685091,0.001236470625366156,0.0008788648127072133,0.016824591871590387,0.01989974568451266,-0.01002974299541046,0.015081156040329466,0.01943873180741918,0.008673805694389778,0.0,-0.0005825007295918853
2019-03-20,-0.0067913471984173985,-0.0180677633561729,0.01573195647742635,0.013686090743546429,-0.007144696516144633,-0.013901353680703167,0.02285894943865276,-0.0018382432304645084,-0.022469947035518623,-0.03335246613529078,-0.0007994913606233815,0.012292318492991552,-0.003838825052492773,0.01579996305739072
2019-03-22,0.0017186411521573379,-0.011200221562586044,-0.00012733495558479345,-0.009988900220716274,-0.005645308684862172,-0.002803611807733105,0.005600494207120141,-0.0023449361578911014,-0.018274520697269255,0.0032873035702749246,-0.02480630897455431,-0.003164570459421974,-0.00467572091974872,-0.003830757003642164
2019-03-25,-0.01510588739667101,0.004625056590640402,0.010719027810724407,0.0022599694281907694,-0.002505873454512898,-0.021411873209373385,-0.010620138218280626,-0.010619637175319345,-0.004604151719022386,0.04052023648760102,-0.01297749353474968,-0.018339438536182737,-0.010727292537167742,-0.015666104994235666
2019-03-26,0.015171867679290022,0.0292369026011977,0.0005032405617281111,0.01308659500099782,0.005926871416366747,0.027265069106985777,-0.010253021799702867,-0.0056079590925287,0.009627489178456135,0.01510871908681363,0.03180414952127868,0.011022646490904264,-0.00080675563769244,-0.005865127075193411
2019-03-27,0.002901740489177743,0.0037078598701148235,-0.006237109164849223,-0.005161968396467446,-0.0017835710383218991,-0.002286215199674899,0.0026760431674553125,-0.0010228440661908115,-0.010333086000370658,0.00031223096868165234,-0.0132522766731802,-0.010592315501210092,-0.00746717276989376,-0.001766169179265905
2019-03-28,0.027794024019368552,0.017034340010740254,-0.017456790780938855,0.0014558322264679483,0.001842703325632121,0.01852018429372043,0.011039246821986893,0.0232685612472759,0.011933725237511838,-0.026583929299130442,0.007935585802419749,0.022547025097847027,0.01633034986313018,0.0007852622250501494
2019-04-01,-0.01953118177623706,0.0018675631972483624,0.028158567859682498,0.003900673976336681,0.0036159311591605144,-0.005758749929416132,0.02317745653859573,-0.009208779903860438,0.036388865333178554,0.008622467613311752,0.023149142606332343,0.007125540993664772,0.015550937205732049,0.026725159502448807
2019-04-02,0.002348405858513044,0.017749273370787477,0.0014122564650765736,-0.0073589107523055215,-0.001687763977013488,-0.0027658966418772847,0.005678444293348863,0.002184215827295209,0.007137448296798354,0.0015883758516707987,-0.0015458757200050874,-0.019292916046278308,0.023183222489336436,0.0
2019-04-03,-0.007718145111453872,-0.0030155777339609053,-0.012059862810244635,-0.0009156337153209917,-0.009738150459666663,-0.012797007157299263,-0.008065059150907251,-0.005891734061603559,0.026242876446798787,-0.013101305494320268,-0.010488655809696466,-0.016529489624029937,0.0,0.0
2019-04-04,0.000853281720469872,-0.002152625840700174,0.002221819337045827,-0.003845624489852721,-0.002547043691201001,-0.008580679000748727,-0.007194211663543281,-0.004569085696354199,0.005667683888269169,-0.0012875743274698489,-0.016237945017346163,0.007762004052651627,-0.03166052140058093,-0.009986716144888573
2019-04-05,6.569980601604022e-05,0.024295722392203224,-0.00615317055872573,0.009434566551194712,-0.0044803130271600725,0.004619619634540706,0.015127478996917835,-0.0008482722736561732,-0.0007593375180150076,0.00833883574566165,0.0006280287724536521,-0.005275894232958392,0.016639197323920635,0.011705064077913049
2019-04-08,-0.010021192624628288,-0.029358779859534452,0.0033887028544905737,-0.007051274062023706,0.0034899080173984164,-0.008872889437873038,0.010415734012773894,-0.0061300336631760315,0.0030553901208748803,0.009852434964592703,-0.0183744927815472,-0.001512433748452349,0.010900885023942165,0.006085990724609921
2019-04-09,0.011594363247637799,-0.005105665068296109,-0.00377014983047715,-0.000939407068132287,0.009326180184686122,0.025630955961380444,-0.00870494449019832,0.012053677363728145,0.012142776053836346,-0.0034848145642567556,0.0039045911697034087,0.01821329314587176,0.009970609841618544,0.037585683893132646
2019-04-10,-0.0033461625815002054,-0.003445893063908918,0.0042404928955425475,-0.022058029859847453,0.008089754049894394,-0.0074554961367906325,-0.010440991793720197,-0.00541453598186885,-0.00419343784434123,0.0028521342989863262,-0.002288367630717211,0.002121216844040935,-0.024809478776787942,0.02595696968466831
2019-04-11,-0.011300911720207878,0.016374389669165816,0.016766348988473453,0.008965741615844918,0.00954628301147236,-0.010583654348434016,-0.013374582490214513,0.005751869389742538,0.00020863981385272647,0.0037902357436324654,0.011500409338598772,-0.013653574113408775,-0.010222136358287035,0.0010668701793775238
2019-04-12,0.015890504039600864,-0.012895019726808364,-0.001672950091760401,0.0034272294567468044,0.006555890620788094,0.011597674847414736,0.0067763763187741926,0.031058042921745507,0.021335013579519037,-0.006325185423275309,-0.0027511260192156295,-0.0010746971238818105,-0.002479077054406454,0.007437563186426339
2019-04-15,-0.001964262982822068,0.0044601667560991605,-0.005089455538479273,0.010342497508682165,0.00023218291161040524,-0.004699253521032891,-0.02745443468159595,-0.0008181598796405103,0.0013132213923719165,-0.007323605026008971,-0.0021987433917045256,-0.013857422686043685,0.0478797418955834,0.015059137638147368
2019-04-16,0.01075664659117395,0.003385784420662903,0.011499234077819252,0.007074879458178653,0.009536160516061676,0.035639929825651374,-0.004684643419306557,0.005549302540611412,0.014320588966265119,0.02524574985788296,0.002682713612002942,0.00846732512083959,0.008715806035759105,-0.023919565814138215
2019-04-18,0.0001297111716003034,-0.005969919300076524,-0.009245718947670019,-0.004958159136135326,0.0007760936505184661,-0.006408740805063896,-0.009783684704423867,-0.009156519715285244,-0.0014892158404566837,0.0009344241053067482,0.030921454621925453,0.001404312050748809,0.008524605105649175,0.013788404086535894
2019-04-22,-0.02056791966460991,-0.007726098718702428,-0.0012155682582258636,-0.010937309915835377,-2.8928543355548277e-05,-0.02478526406589377,0.005562781571152116,-0.008577937990436664,-0.01709069521527549,-0.016955062972503602,-0.029731681749605214,-0.018961091989227224,0.005288423093335598,0.012040966148625131
2019-04-23,-0.002982669939311995,0.014536759529270082,0.009416267037506127,-0.010367806853533801,0.0024972691382558715,0.005056811208645948,0.009867213537382194,0.005287704019714736,-0.03790949238798398,0.03637921322062995,0.013657436485517009,0.03044491416672337,-0.0029656622973756653,0.00983878994196932
2019-04-24,-0.0005312339653102687,0.01892951398238798,0.013113087508842599,0.015226555793786576,0.004804312782865627,0.011534686772851981,0.011265816336137541,0.010002429762818567,-0.00457851252011718,0.029484559795489324,0.01863256470922849,0.0017058377911160542,0.01309233948060475,0.006676428505044286
2019-04-25,-0.016000353178791907,-0.0039033106669787696,0.022648329856744386,-0.0071757260448527945,-0.010554141724448173,-0.014312807951667079,-0.010785329422815319,-0.007533494023161129,-0.016011090593188896,0.0011853312771296174,-0.012383188949247153,-0.017950526154172523,0.005275747371669471,0.007309886421093534
2019-04-26,0.025321255629583,0.005131107168332961,-0.01122548404856877,0.007702015058968067,0.0075541032488383245,0.029406585931989145,0.012887628249894279,0.0013140763673866978,-0.009077613216507704,-0.002668888834655785,0.01475514941905258,0.0067018087093362435,0.01964630063783928,-0.0013561594423077453
2019-04-30,0.009104394931936492,-0.00029043967264574095,0.014246659745874971,0.015875381579738765,0.005905824248596196,0.0007364155965271829,0.017927502403807163,-0.010562770485704906,-0.02612436633602353,0.004739522021895835,0.0,-0.013995088034626294,0.009691588904993189,0.01264030750657991
2019-05-02,-0.01908967576819607,0.011497055463684621,-0.004731948857292609,0.016413096418353722,-0.019619792855265702,-0.029763737492940524,-0.02773141583539496,0.012039369324102522,0.0025244318962441142,-0.001774604589883269,0.00875689461716402,-0.011980279153285792,-0.02008705368944536,-0.016548693063781844
2019-05-03,0.006557883544247999,-0.0063746801473704325,-0.00427308426502935,0.005143972932619106,-0.01755924811399259,0.015677310896826276,-0.009901285005001623,-0.0024621873463788677,0.003994548238057115,0.007961306547485664,0.002700814807459514,0.0023193195230055237,-0.0383722858588575,-0.009408941738048007
2019-05-06,-0.01309197850958393,-0.025236734689285747,0.004512707531593628,-0.01682194329169589,-0.014662260138365272,-0.001245271267720008,-0.007211959434407361,0.008998210361772936,-5.219983465022887e-05,-0.0005877847274567326,-0.01714568281749021,-0.00022064905560176457,0.012051702118171222,-0.00017198104319920632
2019-05-07,-0.007520382103282545,-0.005701224569173385,0.007453279315293502,-0.002623056554934915,0.016991825348655013,-0.0375773893826407,0.0085241711786828,-0.016751867965356933,-0.001140842732147686,0.009068294146832287,-0.03035008800169056,-0.01098357756048529,-0.0027378422139314063,0.010261548428635612
2019-05-08,-0.008596501252402095,-0.032250579308293725,-0.01435937335060755,-0.006523120273113031,-0.00519760082949312,-0.011187761942781297,-0.007202974880398291,-0.004149160890676356,-0.007766465853483397,-0.01644181596686128,-0.03333693973755721,-0.020398662495212435,0.00041837087728065534,-0.01026154842863554
2019-05-09,-0.006137049018023928,0.01698774562626357,3.457450674411697e-05,-0.007111792920088399,0.008872761708382733,-0.0020953844234832012,0.0023606328721136383,-0.002664611790697416,-0.003796568445780596,0.0029559497119926795,-0.03365080247632984,0.00045538797332487737,0.009108906323662307,0.0006872899615015014
2019-05-10,0.005525036196644572,-0.016457316399177514,-0.00837810114573185,0.0024414955560136467,-0.009613306348776446,0.009654465407933627,-0.005842156879203696,-0.007028091401122253,0.0010032129918203067,-0.01846924480219927,-0.004227132613725756,-0.003648323272208239,-0.01706046562692428,-0.0024080422370701955
2019-05-13,-0.004021563931656215,0.0030744743775677776,-0.025938480504017914,-0.004057854354770834,0.008585554552713719,-0.02311659981812463,0.003968224922061426,-0.02879003052652922,-0.01333564606872929,-0.013317570199419766,-0.015383693395906495,-0.09494487546197093,-0.003306421797141765,-0.0043143048933848216
2019-05-14,-0.0010249143283149042,-0.017201232611202773,0.0017290948206013066,0.00030612088605035283,-0.002058436276392361,0.010836735202093727,-0.00816170814364031,0.017305481680110747,0.00494673703208612,0.0003046659122350014,0.022789363633380827,0.05224118078225545,-0.017247082629201285,-0.015687924058602167
2019-05-15,-0.012936173083413209,0.04109614213765467,0.0021171311320326465,-0.0005246898986652021,-0.01629332151955606,-0.008845432321106792,0.0031468108155464657,0.00913083222911924,-0.012617036836431133,-0.008565365861883016,-0.002820402315441651,-0.02339715515237321,0.0014567769066666323,-0.005638029521631373
2019-05-16,0.0136197057567206,0.03511016061215546,-0.004470536454357481,0.01041912148139513,0.010210595832984507,0.014350782176392305,0.02346243855077207,-0.007772962427618791,-0.0021736358175566974,0.0194710073525173,0.006700373417427217,0.006446575344130528,0.0063509781424240346,0.008269873039742427
2019-05-17,0.023096616476115994,0.0596171518938867,-0.020195633246080907,0.022022233332463326,0.028381526638565413,0.01864847638526782,-0.012628857260317443,0.02231080225798277,0.03446285978155369,0.008401236944896202,0.0016188281795458562,-0.008034138734574191,-0.006327138292800035,0.0036725650769704114
2019-05-20,0.04369388624120968,0.03173774184764965,-0.058354811447269256,0.029306693095134454,0.02034666964921433,0.04515447506209455,-0.0020741231589553465,0.01840960883478821,0.05479411960941202,0.05039647755423784,0.04512386572985151,0.010697931338989195,0.022881628996775854,0.013353405913009483
2019-05-21,-0.012151772980143794,0.00752821363698136,0.029528133568131384,-0.011848592059913846,0.007167333682774419,-0.01869201737173959,-0.018300709078591906,-0.0035895598953957493,-0.029980919215443273,-0.007127625755390352,0.010428953438400813,-0.011309284722564341,-0.016080402174726623,-0.011609057454551808
2019-05-22,0.007989300954284514,0.004533427794710375,-0.003474412492909375,0.0008525353822105793,-0.00953967437277477,0.012911420812074711,0.0006345042850182654,-0.0005954487723658928,0.0035499303075484743,0.01279334673565671,0.0004476847292757946,0.029759446099636145,-0.013360606028342064,-0.013333315485425283
2019-05-23,-0.0035358090984231203,-0.020845326753899523,-0.007724358651518416,-0.031092412508870744,-0.00820523079534439,0.013477170516833756,-0.01233387232025659,-0.03929435512899351,0.0042591293250583044,-0.016232826278045818,-0.004861089212008455,-0.01978121048154763,-0.013395600810211761,-0.0031843333098361664
2019-05-24,0.021407490346123586,0.02633925492346084,0.010035720086245705,0.017533298319530693,-0.0024262087288863996,0.049618520782847106,0.011558678084495528,0.007777040556241723,0.023377886628423817,0.0014346749042069477,0.0022090343362014702,0.006757710566473141,-0.002949569367145611,0.0024775011334280286
2019-05-27,0.025762211295472327,-0.005464905440136823,-0.0022172134414025473,0.014639331519227663,0.012693381475930764,0.008648272382764229,-0.0015526056245714845,0.0013759726189242771,-0.0034882426637718993,-0.004309950396231409,-0.019792762755015743,-0.002167147866003986,0.0034851804578589054,-0.008519764905729022
2019-05-28,-0.006780597912012005,-0.011430671302376075,-0.0022788621907708717,0.003254108851473337,0.002789587422842997,-0.002759425974517972,0.02785335082426095,-0.006726827726184305,-0.0019542489790424092,0.009457110926440016,0.009945246073761687,-0.005074991214008676,0.00900977700483707,0.00869657853082484
