date,daily_loss,var95,var99,hit95,hit99,rolling_breach95,rolling_breach99,uce95
2019-02-22,-38676.8364310135,149927.7300682503,212035.30819975113,0,0,,,
2019-02-25,-98963.01549461094,147211.4350901242,208193.7877379512,0,0,,,
2019-02-26,20459.87575737571,146095.98737965632,206616.26569475012,0,0,,,
2019-02-27,26596.18000624743,144120.86977784522,203822.9554162571,0,0,,,
2019-02-28,20596.401649506144,143511.2257222429,202960.76624576183,0,0,,,
2019-03-01,-54893.52258596186,143711.27508741932,203243.68608174572,0,0,,,
2019-03-05,-105264.09011634895,141551.77114440364,200189.60740058735,0,0,,,
2019-03-06,-63805.35568569235,144642.51785583916,204560.69626605787,0,0,,,
2019-03-07,35022.824719996424,145708.97739709384,206068.93678573737,0,0,,,
2019-03-08,53033.23497939907,144353.7644972207,204152.32679791137,0,0,,,
2019-03-11,-81180.39575691299,145442.43421477606,205691.97806178703,0,0,,,
2019-03-12,-91030.63213931907,142888.1473218407,202079.57755170405,0,0,,,
2019-03-13,-1345.9822784057951,143788.79697448734,203353.32141877915,0,0,,,
2019-03-14,5512.128544347929,143148.43157669943,202447.68458682948,0,0,,,
2019-03-15,-62126.427056359855,139911.11131351168,197869.3040601995,0,0,,,
2019-03-18,-5250.322945499644,142103.56708037824,200969.9848617447,0,0,,,
2019-03-19,-74485.24391099521,141687.68036355867,200381.81702823663,0,0,,,
2019-03-20,19881.922853957283,140388.86690425465,198544.9699552359,0,0,,,
2019-03-22,54469.236150473145,141915.0028213339,200703.30783833,0,0,,,
2019-03-25,46038.1454687155,139294.98872512396,196997.95262402325,0,0,,,
2019-03-26,-97301.34171005248,140034.1991821217,198043.38109147648,0,0,,,
2019-03-27,35932.86382027778,141050.87389465916,199481.21341184608,0,0,,,
2019-03-28,-83175.88389340372,138085.12286586483,195286.89970384905,0,0,,,
2019-04-01,-102703.07843427735,139721.70840063918,197601.44097051912,0,0,,,
2019-04-02,-20449.78180655071,143377.90464840797,202772.21690290683,0,0,,,
2019-04-03,52912.902703412714,139142.50529172205,196782.30291211195,0,0,,,
2019-04-04,51111.763526252,138113.78732555034,195327.4384190089,0,0,,,
2019-04-05,-52383.50090533206,136209.11339309413,192633.75310739552,0,0,,,
2019-04-08,24380.09845795814,134762.99359524978,190588.57802944223,0,0,0.0,0.0,0.05
2019-04-09,-84583.83271643534,134130.99081642917,189694.76803225675,0,0,0.0,0.0,0.05
2019-04-10,28708.610734058006,135527.0747829198,191669.17993039475,0,0,0.0,0.0,0.05
2019-04-11,-10597.131145601861,135395.94313569026,191483.7269843493,0,0,0.0,0.0,0.05
2019-04-12,-54914.89679823286,135066.76523712478,191018.18710628204,0,0,0.0,0.0,0.05
2019-04-15,-11343.746194725569,133868.61350832434,189323.70089635535,0,0,0.0,0.0,0.05
2019-04-16,-81620.70744096664,134227.84733731105,189831.74737721847,0,0,0.0,0.0,0.05
2019-04-18,-6762.198967052001,135733.23548854818,191960.742730263,0,0,0.0,0.0,0.05
2019-04-22,95488.77020467169,134359.7763601994,190018.3280118742,0,0,0.0,0.0,0.05
2019-04-23,-59112.15075549122,136028.72619285336,192378.64049026367,0,0,0.0,0.0,0.05
2019-04-24,-106683.6975144502,137511.8587272589,194476.1608348363,0,0,0.0,0.0,0.05
2019-04-25,57278.61364153092,137893.0304237416,195015.2329471397,0,0,0.0,0.0,0.05
2019-04-26,-75779.92849064629,138585.79306215045,195994.972582212,0,0,0.0,0.0,0.05
2019-04-30,-28495.804265937855,137614.89008828936,194621.87294813513,0,0,0.0,0.0,0.05
2019-05-02,71497.16255893277,136282.61325211,192737.70029082824,0,0,0.0,0.0,0.05
2019-05-03,31426.1311092915,138627.64800133088,196054.16593440087,0,0,0.0,0.0,0.05
2019-05-06,50632.920342850244,137744.92774743246,194805.7787214129,0,0,0.0,0.0,0.05
2019-05-07,45061.211629988575,137053.0094059582,193827.23313337017,0,0,0.0,0.0,0.05
2019-05-08,126610.95411033335,138494.12983801094,195865.33785772073,0,0,0.0,0.0,0.05
2019-05-09,9994.25883845661,141050.66910908828,199480.92379383068,0,0,0.0,0.0,0.05
2019-05-10,53219.927386726995,138837.2946297336,196350.65870092364,0,0,0.0,0.0,0.05
2019-05-13,153499.44542545342,137286.54612654255,194157.5124653024,1,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-14,-35055.27070089072,145464.30072827745,205722.90278083275,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-15,24778.10537332121,143946.2924544451,203576.05941806527,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-16,-99996.03245887879,143582.1918022162,203061.13003191413,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-17,-125033.20138261371,144084.52915400715,203771.56068512783,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-20,-232476.63017183225,151517.91904130965,214284.23312407965,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-21,61455.097087546776,170977.7614156093,241805.3172722548,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-22,-23690.971839410282,167165.11972618103,236413.288357356,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-23,116249.24688531077,161341.27648525956,228176.91743428737,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-24,-125107.4241376277,161592.00215307032,228531.5062366633,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-27,-13637.232338517138,161938.42692636032,229021.43750914463,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-28,-24286.199308052644,158484.61795268834,224136.88780068015,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-29,34015.73178012421,155166.824287645,219444.6977569144,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-30,-46359.342215207645,154850.2175059855,218996.9365822688,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-05-31,4994.8528153918605,152558.40352420925,215755.738414717,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-03,-131057.92704831572,150240.36684665058,212477.454796865,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-04,52277.40550957929,151303.19870279488,213980.56486249116,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-06,100673.59008325878,149786.41404244653,211835.4519952236,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-07,11231.560489014213,148941.5787186842,210640.6435487112,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-10,-72525.66388600641,148652.9415489048,210232.4384006427,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-11,-21944.82827684893,146190.28813185857,206749.63054358476,0,0,0.016666666666666666,0.0,0.03333333333333334
2019-06-12,23545.209055833282,143543.89143190722,203006.96372912984,0,0,0.016666666666666666,0.0,0.03333333333333334
