date,AXISBANK,BAJFINANCE,DRREDDY,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,ITC,MARUTI,ONGC,RELIANCE,SUNPHARMA,TCS,WIPRO
2019-01-24,10845.88023635916,10795.719955151928,7301.289546664769,6809.425222166378,5356.809515733829,8682.115536929965,10613.164993691977,8717.869953593858,9515.036147026693,9171.454519580491,13107.411492927818,19229.000260311233,9070.116856466377,16001.96761905846
2019-01-25,10646.811251681398,10580.686701066927,7328.667757634642,6702.8253796865,5277.247321782011,8572.140687478943,10272.87001244767,8529.45353456774,9266.688421723227,9188.272301614768,13010.433461302177,18969.578738363383,9054.899836001574,15222.841444961516
2019-01-28,10450.805326982516,10798.933558481776,6901.859649821726,6652.5644189622435,5178.332516904097,9474.500184177074,9751.266967898919,8268.53756803483,16118.19213770948,8884.62460587726,12473.620004366125,18190.915753070447,8707.719081233563,14189.920200591812
2019-01-29,11264.490681878355,15569.955311513113,8381.824921538355,6736.706674530727,5249.24945257722,12440.879962164605,9337.02579556621,8426.674207440521,15287.086620436077,8542.01933475143,12271.840514897529,18038.71106137165,8351.217658821395,13201.972654699284
2019-01-30,11066.158207113778,15819.519534135103,8448.48474934971,7000.997750337642,5324.288982382885,12156.290339786845,9095.388576144584,8434.701730716679,14706.787894680696,8331.85236976144,12082.513154155318,17959.38850153874,8412.324136403551,12978.803909651684
2019-01-31,11791.226307805984,16732.826749130843,7293.165854484396,7224.782821048597,5489.05336942791,16108.721254105605,8800.283896082134,8312.871999121418,14198.744071776899,8275.946730140216,11803.941444466596,17257.748708910458,8112.388936978501,12470.656717926011
2019-02-01,12460.934737927493,15934.731755301278,8833.282635562135,8304.23815884934,6142.931770947901,15203.222221134949,10532.98312403457,8239.677388861217,13804.926077646454,8227.361138259868,12389.136193389832,16822.95296287493,8393.339475307175,12478.06758628497
2019-02-04,12178.811384049068,15976.858442477727,10255.905174568585,8096.771487480512,6899.175781587721,15383.80475078442,10196.438539302515,8095.422203503825,15795.85540272479,8012.768000044894,12401.903970844545,16317.481323145486,8236.8614587984,11971.331572999163
2019-02-05,11920.559157180978,15689.000449131852,9902.587814412607,7972.995665656963,6575.533071147143,14802.903163439043,9824.355234779825,8088.943605797341,15223.47727782122,9080.850755802907,13244.2307138999,16085.332009049309,8161.800199715829,11536.383610976658
2019-02-06,11670.358073093128,15143.020812889168,11625.111055885955,7755.7331199255495,6540.542441609759,14226.718996450518,9504.734015710277,8002.745612256861,14853.134280403052,9751.791053563726,12773.780363109257,15866.936960285355,8005.948059170359,11246.557151087547
2019-02-07,11442.854778926574,17013.260824340752,9040.45769128992,7633.465567407011,6294.32031785536,14353.230024252687,9457.872466311861,8065.91715714703,14550.809008482353,10416.989563037643,12694.127238657173,15494.95986392357,8135.650214972902,11046.499506896367
2019-02-08,11234.650820324412,16498.280008628954,8095.343208056842,7456.006830732141,6121.404478970897,13840.623521439782,9207.494867117428,8004.59058696304,14382.95839370066,10175.829930800697,12496.782438383165,16193.05454150566,8014.295013160849,10731.09721064612
2019-02-11,11474.313465769947,15835.951155866815,8868.28671853512,7229.415745176145,6275.7602321143195,13503.97542199501,9012.66816781198,8253.484036457436,14551.744586508288,11189.86908517712,12238.322145558479,15852.612850263413,8032.2862652854155,10410.144988738291
2019-02-12,11328.91502823597,15458.259651302771,19114.60061071493,6903.962538755544,6172.215487687868,13049.367746336527,8618.718098984127,7825.266120618644,13606.506241767858,13752.80992638562,12251.12518722567,15696.135945056834,7691.091572686654,10001.453638330056
2019-02-14,11368.920915644185,15515.419717255261,12581.41611116294,6967.785395120886,6017.718547574831,13307.68460171288,9117.127621126076,7815.860560344627,13313.285138824982,13357.13455071918,11978.16242823684,15262.230875980233,7754.2535316042295,9866.549097944011
2019-02-15,11679.288958384113,15148.645529528669,9039.76669992917,7151.092654174352,5835.993383557721,12910.05160993129,9340.89162488017,7672.477895949667,13471.188697313517,15555.207197683538,12683.78531790001,14600.928121936677,7678.1489119370935,9623.92045922007
2019-02-18,11629.390424935773,15058.045216902763,13828.761247687104,6977.952106762764,5820.655469151496,12351.891608561957,9013.886166214601,7432.0834060294055,13071.957608559656,14858.961501151642,12332.483059789256,15640.823612643462,7598.078195660168,9382.763114837056
2019-02-19,11387.936512496908,14756.685822457872,9554.138139871573,7008.960432845738,6011.033052031641,12244.991058462005,8919.140441615742,7864.1072406364865,12947.357100173202,14363.211283165123,12608.728894210171,15378.943487390088,8626.043915879402,9277.521931254694
2019-02-20,11070.31931155155,14233.29800282239,8418.811662887016,6899.431219162173,5985.196494209996,11910.184425597135,10001.205508721394,7637.319486127033,12476.337896188294,13739.484196130239,12197.24301448264,14866.73647739597,9900.973029453578,11225.007245316176
2019-02-21,10902.107643345773,14301.423752906781,7375.7681893436275,7147.275041793817,5731.347058967097,11523.712596421843,10622.856678331444,7420.044918252313,12079.198503417798,14524.714331635472,12166.971982323657,14719.167033590671,9727.671915352075,11907.378153466165
2019-02-22,10665.872937879583,14343.234772177491,9380.091583624686,7002.35616105196,5983.235490739062,11609.934182522207,10307.190786543322,7226.072351769222,11645.556227683532,14211.231554169923,11893.054364443688,14675.895294543772,9439.62444396702,11553.215798852134
2019-02-25,10498.488862305278,13974.463715174055,9440.832133984388,7196.2778342893835,5967.602514986271,11227.633663079267,9964.207598619774,7092.2377571575325,11636.72067172089,13689.213787672912,11685.906733858963,14332.260320236564,9268.169677505035,11398.583297353656
2019-02-26,10267.018536975698,13627.020507206893,8202.134187933101,7728.027857859721,5761.818870923084,11020.66839584567,11034.525263851092,7068.290129903006,11216.985850305113,13000.868171340042,11299.729637367931,14008.27753189626,10197.578901303523,11704.694807745262
2019-02-27,10115.424089379936,13276.60093284569,7563.495223823597,7698.448001067247,5594.401472563368,11522.614282382756,11173.569629025578,6977.255663614843,10879.76526782904,12432.549344095338,11128.904638220596,13630.628946542407,10528.562299019995,11414.852588375943
2019-02-28,9900.927245762712,12967.126611266167,7071.277760445586,7718.790867780867,6440.874367714991,11221.312923734255,11013.066361700114,6847.750590822259,10601.853647450407,11842.162114550403,10782.753381011418,13315.097890732375,10392.194759641267,13103.303284186346
2019-03-01,10033.513393937594,12574.737381045967,7042.995377269663,7641.585485963714,6172.548998346657,11047.254379429016,10614.071062294337,6707.239417538134,10816.865216332904,12971.339107784268,10532.9584811016,12931.447458760242,11376.92137790023,12977.952707489063
