window_start,window_end,breach_rate_95,breach_rate_99,lr_95,pval_95,pass_95,lr_99,pval_99,pass_99
2019-01-09,2020-01-21,0.023809523809523808,0.003968253968253968,4.477057325024575,0.03435282064483158,False,1.200724308832081,0.27317696034930106,True
2020-01-22,2021-01-22,0.07142857142857142,0.03571428571428571,2.16302878722621,0.14136580026797252,True,10.123170322388518,0.00146416933239768,False
2021-01-25,2022-01-31,0.03968253968253968,0.023809523809523808,0.6059011686141105,0.4363352797551666,True,3.498776675481608,0.06141417870858268,True
2022-02-01,2023-02-03,0.04365079365079365,0.015873015873015872,0.22303575128972852,0.6367364999455813,True,0.7450809522744137,0.38803811336037564,True
2023-02-06,2024-02-14,0.011904761904761904,0.003968253968253968,10.969410311999859,0.0009262823124653874,False,1.200724308832081,0.27317696034930106,True
